,ID,bebidas,carnes,cereales,com_rapida,dulces,frutas,lacteos,leguminosas,miscelaneos,pescado,prod_maiz,sopas,verduras,Edad,Sexo,Entidad
1847,2901302803,4.99,7.0,2.5,1.0,10.0,11.75,3.0,2.5,4.0,0.0,4.0,1.0,10.0,34.0,2.0,29.0
1848,2901302902,2.0,8.0,6.75,0.0,0.0,4.0,4.0,1.5,0.0,0.0,0.0,1.0,4.0,24.0,2.0,29.0
1849,2901400202,7.0,7.5,8.0,0.0,3.0,4.0,4.5,2.0,1.0,0.0,9.0,2.0,6.83,25.0,1.0,29.0
1850,2901400401,7.0,8.0,3.0,1.0,2.5,5.0,4.5,0.0,1.0,2.0,3.0,1.0,8.83,67.0,1.0,29.0
1851,2901400503,7.5,4.0,8.58,0.0,2.0,4.0,9.5,1.5,2.0,0.0,4.0,3.0,9.91,21.0,2.0,29.0
1852,2901401201,5.5,1.25,5.25,0.0,2.5,3.0,2.0,0.75,0.0,0.0,4.0,1.0,18.25,35.0,2.0,29.0
1853,2901401203,9.0,2.25,12.0,1.0,4.0,1.25,5.0,2.0,1.0,1.0,5.0,1.0,12.25,13.0,2.0,29.0
1854,2901402401,5.0,2.0,1.5,1.0,3.0,2.0,0.0,2.0,0.0,2.09,0.0,0.0,3.75,59.0,2.0,29.0
1855,2901402701,18.0,4.0,3.26,0.0,2.0,5.0,9.5,2.0,0.0,0.0,8.5,1.0,12.5,74.0,2.0,29.0
1856,2901403502,9.5,5.0,2.25,1.0,4.09,4.0,1.0,3.0,1.0,0.0,2.0,1.0,9.09,46.0,2.0,29.0
1857,2901403504,6.0,4.0,8.0,1.0,2.5,0.25,1.0,1.5,0.0,0.0,2.0,1.75,3.0,17.0,2.0,29.0
1858,2901404801,10.3,12.0,9.0,6.0,12.0,6.0,2.0,0.0,10.0,0.0,5.0,5.0,14.25,,,
1859,2901405202,4.0,1.0,1.5,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,6.5,70.0,2.0,29.0
1860,2901800201,2.25,2.0,1.0,0.0,0.0,13.0,1.0,3.0,2.0,0.0,0.0,2.5,6.5,66.0,1.0,29.0
1861,2901800601,4.0,8.0,4.0,4.0,4.0,8.5,3.5,1.5,3.0,2.0,0.0,1.0,19.0,29.0,2.0,29.0
1862,2901801203,1.0,6.5,1.0,0.0,0.0,1.0,2.5,0.0,4.0,1.0,6.0,0.0,2.5,13.0,2.0,29.0
1863,2901801904,8.0,5.0,3.0,1.0,4.33,3.25,5.0,0.0,0.0,0.0,2.0,3.75,8.5,16.0,1.0,29.0
1864,2901802204,13.67,9.0,0.0,1.0,8.0,2.0,4.7,0.5,1.0,0.0,5.5,1.0,3.33,28.0,1.0,29.0
1865,2901802602,5.0,3.75,3.25,3.0,5.0,3.0,2.0,0.0,0.5,0.0,2.0,1.5,7.25,28.0,2.0,29.0
1866,2902300102,5.0,5.0,0.0,0.0,2.0,2.0,0.5,2.0,1.3,0.0,3.0,2.0,8.75,28.0,2.0,29.0
1867,2902300201,4.5,4.0,3.0,1.0,6.0,12.5,4.0,2.5,1.0,0.0,1.0,2.0,15.66,55.0,2.0,29.0
1868,2902300202,10.0,8.0,2.5,2.0,5.5,2.0,3.0,1.0,3.0,0.0,0.0,1.0,10.0,16.0,1.0,29.0
1869,2902300501,16.0,8.0,8.0,2.0,5.0,7.75,8.0,1.0,0.0,1.0,1.0,4.0,12.0,45.0,1.0,29.0
1870,2902300804,12.0,2.0,2.0,1.0,6.0,5.75,2.0,2.0,1.0,0.0,2.0,3.0,6.25,18.0,2.0,29.0
1871,2902300903,12.0,11.0,3.25,1.0,3.0,6.0,3.0,5.0,2.0,0.0,1.0,1.0,22.0,15.0,2.0,29.0
1872,2902301101,8.0,4.0,5.5,0.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,3.0,3.5,46.0,2.0,29.0
1873,2902301201,5.75,4.0,3.5,0.0,1.5,1.0,0.0,2.0,0.0,0.0,2.0,5.0,11.0,39.0,1.0,29.0
1874,2902301302,9.0,14.5,5.5,4.0,9.0,13.0,3.5,4.0,4.0,2.0,6.0,3.5,12.42,32.0,2.0,29.0
1875,2902302301,9.25,4.0,5.0,0.0,4.5,3.5,0.0,2.0,0.0,0.0,7.0,2.5,11.6,50.0,1.0,29.0
1876,2902302304,10.75,5.5,2.5,1.0,8.0,1.0,0.0,1.75,0.0,0.0,4.0,2.0,3.9,18.0,1.0,29.0
1877,2902302402,10.0,9.0,5.5,0.0,5.0,4.5,1.5,2.0,1.0,0.0,1.0,2.0,1.0,19.0,2.0,29.0
1878,2902302703,7.5,6.0,3.5,5.0,9.0,7.0,2.0,1.5,0.0,0.0,3.0,2.0,9.0,20.0,1.0,29.0
1879,2902302901,6.0,3.0,3.5,5.0,4.0,3.75,3.6,2.0,0.0,2.0,4.0,3.5,17.0,35.0,1.0,29.0
1880,2902303101,5.0,4.0,5.0,0.0,1.0,2.5,0.0,2.0,0.0,0.0,0.0,3.5,2.5,51.0,1.0,29.0
1881,2902500201,11.0,5.0,2.0,1.0,4.5,5.5,3.0,0.5,0.0,0.0,5.0,4.0,17.5,49.0,2.0,29.0
1882,2902500402,5.0,6.0,3.0,0.0,3.0,9.0,7.0,3.5,0.0,0.0,4.0,2.0,11.5,60.0,2.0,29.0
1883,2902501402,6.0,9.0,2.5,2.0,2.0,8.0,4.5,1.0,1.0,3.0,1.0,2.5,23.0,51.0,2.0,29.0
1884,2902501403,10.75,10.0,3.0,1.0,6.0,13.0,5.0,2.0,2.0,0.0,2.0,2.0,22.0,15.0,2.0,29.0
1885,2902501501,4.0,4.0,2.0,0.0,0.5,6.0,1.0,2.0,3.0,1.0,3.0,2.0,10.0,,,
1886,2902501502,8.0,7.0,1.0,2.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,6.5,31.0,2.0,29.0
1887,2902501603,7.0,5.0,3.0,2.0,4.0,0.0,5.5,2.0,0.5,0.0,0.0,0.0,6.5,27.0,1.0,29.0
1888,2902501802,5.0,3.0,4.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,9.5,63.0,2.0,29.0
1889,2902502001,3.0,8.0,6.0,0.0,1.2,6.0,0.5,1.0,0.0,5.0,0.0,0.0,16.0,35.0,2.0,29.0
1890,2902502101,7.25,6.0,1.5,1.0,6.0,3.2,1.5,2.25,0.0,0.0,4.0,1.0,6.75,57.0,2.0,29.0
1891,2902502102,9.5,4.25,3.0,1.0,9.25,5.25,3.5,1.75,0.25,0.0,3.0,1.0,8.5,25.0,2.0,29.0
1892,2902502201,3.0,3.25,3.0,1.0,0.25,7.5,2.0,1.5,0.0,0.5,3.0,1.0,2.25,68.0,2.0,29.0
1893,2902502402,9.5,4.5,2.5,1.0,1.5,4.25,2.0,0.5,1.0,0.0,4.0,0.0,4.25,14.0,1.0,29.0
1894,2902502601,3.0,6.0,5.0,1.0,4.0,3.25,2.75,0.75,1.0,0.0,1.0,2.0,9.75,52.0,2.0,29.0
1895,2902502701,8.0,2.0,9.0,0.0,2.0,3.25,4.0,2.0,1.0,1.5,6.0,2.0,6.5,66.0,1.0,29.0
1896,2902502801,7.0,8.0,6.0,0.0,6.5,5.0,3.5,1.5,2.0,0.0,2.0,1.0,5.75,55.0,2.0,29.0
1897,2902801001,8.0,6.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.75,3.0,59.0,1.0,29.0
1898,2902801002,10.0,7.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.75,3.0,40.0,2.0,29.0
1899,2902801003,18.0,7.0,2.0,2.0,5.5,5.0,0.0,0.0,0.0,0.0,0.0,4.0,2.25,13.0,1.0,29.0
1900,2902801505,5.5,3.0,1.25,1.0,5.0,7.0,2.0,1.0,0.0,4.0,4.0,1.0,5.0,54.0,2.0,29.0
1901,2902801903,2.5,1.0,2.5,0.0,10.0,3.75,0.33,0.75,0.0,1.5,3.0,0.0,9.5,42.0,2.0,29.0
1902,2902802001,1.75,1.0,0.75,2.0,2.0,4.0,3.0,0.0,0.0,0.0,1.5,1.0,29.5,54.0,2.0,29.0
1903,2902802204,2.5,5.0,3.0,1.0,7.5,6.0,3.0,2.25,2.0,2.0,6.0,1.0,6.0,17.0,2.0,29.0
1904,2902802501,8.0,6.0,10.0,0.0,0.0,8.66,4.0,2.0,0.0,0.0,8.0,2.0,44.0,58.0,2.0,29.0
1905,2902802603,6.25,12.0,9.0,1.0,11.0,9.5,1.0,3.5,0.0,0.0,7.5,3.0,9.5,,,
1906,290301,2.0,2.0,3.0,1.0,0.0,3.5,1.0,0.0,0.0,0.0,0.0,0.0,7.0,57.0,2.0,29.0
1907,2903100101,12.120000000000001,7.0,5.67,3.0,11.0,6.33,7.0,2.0,1.0,1.0,2.0,5.0,12.33,37.0,1.0,29.0
1908,2903101303,5.5,6.0,1.0,1.0,6.5,4.0,1.0,0.33,1.0,0.0,0.0,0.0,5.0,13.0,2.0,29.0
1909,2903102101,20.33,22.0,20.0,6.0,13.5,6.0,5.0,8.0,4.0,2.0,11.0,4.0,31.0,37.0,1.0,29.0
1910,2903102801,10.0,8.0,4.0,1.0,3.0,2.5,1.0,1.0,1.0,0.0,7.0,1.0,1.0,30.0,1.0,29.0
1911,2903200303,5.0,4.0,1.75,1.0,3.0,4.0,0.0,0.0,1.0,0.0,5.0,2.5,5.5,25.0,2.0,29.0
1912,2903200404,9.0,6.5,2.0,0.0,2.0,4.0,4.0,3.0,1.0,0.0,4.0,6.0,7.5,26.0,2.0,29.0
1913,2903200802,5.0,7.0,3.0,0.0,1.0,3.0,3.0,2.5,0.0,0.0,0.0,2.0,17.0,62.0,2.0,29.0
1914,2903201602,4.0,4.0,0.5,0.0,0.0,1.0,0.0,2.75,0.5,0.0,0.0,1.0,13.5,56.0,2.0,29.0
1915,2903201702,7.0,5.0,1.0,1.0,3.0,5.0,4.5,1.5,2.0,0.0,2.0,1.0,8.5,82.0,2.0,29.0
1916,2903201802,1.0,2.0,4.0,1.0,1.13,4.0,4.0,1.0,0.0,0.0,0.0,1.0,19.0,54.0,2.0,29.0
1917,2903300101,2.0,1.0,4.9,0.0,2.5,9.4,5.99,0.9,1.0,0.0,0.0,0.0,7.25,70.0,2.0,29.0
1918,2903300302,7.3,3.0,6.8,1.0,2.0,4.3,1.3,1.5,2.5,0.0,3.0,3.0,8.4,52.0,2.0,29.0
1919,2903300305,5.25,8.0,6.3,4.0,1.0,3.0,3.5,1.0,2.0,0.0,8.0,2.75,8.3,23.0,2.0,29.0
1920,2903300402,10.5,7.0,12.32,1.5,2.0,6.25,3.0,0.0,0.0,0.0,2.0,1.0,1.25,47.0,2.0,29.0
1921,2903300801,6.0,8.0,2.5,3.0,1.5,3.5,6.0,3.0,1.0,0.0,2.0,2.0,10.0,60.0,2.0,29.0
1922,2903301303,6.5,7.0,10.0,2.0,14.25,3.0,4.0,3.0,1.25,1.0,1.0,1.0,19.0,15.0,1.0,29.0
1923,2903502101,8.17,2.0,1.0,0.0,1.0,5.0,4.5,2.0,0.0,1.0,5.0,1.0,12.83,61.0,2.0,29.0
1924,2903502203,12.33,5.5,1.33,0.0,1.0,6.5,0.0,0.5,1.5,1.0,2.0,3.0,18.41,39.0,2.0,29.0
1925,2903502602,7.5,3.0,4.5,1.0,9.0,3.0,2.0,0.75,0.0,0.0,5.0,0.5,18.0,,,
1926,2903502901,9.0,4.0,2.0,0.0,2.09,3.0,5.0,2.0,0.0,0.0,0.0,2.0,6.0,36.0,2.0,29.0
1927,2903503001,8.0,2.0,2.0,1.0,1.85,3.0,5.0,3.0,1.0,0.0,4.0,4.0,10.0,47.0,2.0,29.0
1928,2903503102,10.5,6.0,1.5,1.0,1.0,1.0,5.0,0.5,1.0,0.0,1.5,0.0,3.0,28.0,2.0,29.0
1929,2904100502,8.75,1.75,2.0,0.0,3.0,7.25,5.0,0.25,2.0,0.0,4.0,1.0,4.75,31.0,2.0,29.0
1930,2904100801,7.0,13.0,10.0,6.0,13.0,7.0,4.0,0.5,2.0,0.0,0.0,1.5,3.75,24.0,1.0,29.0
1931,2904102201,8.25,16.5,8.0,1.0,1.5,11.0,6.25,4.0,1.0,2.0,5.0,6.0,12.0,67.0,1.0,29.0
1932,2904102802,6.0,6.0,1.25,1.0,0.25,1.0,2.0,2.0,2.0,0.0,5.0,0.75,11.0,51.0,2.0,29.0
1933,2904300202,10.42,4.5,3.25,4.0,9.5,5.5,1.0,1.75,1.5,0.0,4.0,3.75,6.5,36.0,2.0,29.0
1934,2904302406,8.0,16.5,3.07,0.0,9.5,2.5,1.25,2.0,0.75,0.0,3.0,1.75,6.0,16.0,2.0,29.0
1935,2904302601,2.0,3.0,0.0,1.0,1.5,1.0,1.0,0.5,3.0,1.0,0.0,0.0,1.0,59.0,2.0,29.0
1936,2904302901,5.0,9.5,3.5,0.0,2.0,1.0,3.5,0.0,1.0,1.0,1.0,5.0,5.5,26.0,1.0,29.0
1937,2904303102,3.75,5.0,2.0,0.0,0.0,3.0,5.0,2.5,0.0,2.0,0.0,1.0,8.5,35.0,2.0,29.0
1938,2904303103,2.5,3.0,4.0,3.5,4.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,,,
1939,2904800702,8.0,6.0,6.66,2.0,5.0,5.0,4.0,2.08,4.0,0.0,3.0,1.0,14.32,48.0,2.0,29.0
1940,2904801801,5.5,4.0,7.5,0.0,3.0,2.0,1.0,2.0,1.0,0.0,7.0,4.0,6.83,67.0,2.0,29.0
1941,2904802303,9.0,5.0,4.5,3.0,8.5,5.0,4.0,1.0,2.0,0.0,2.0,0.5,8.0,14.0,1.0,29.0
1942,2904802901,8.0,8.0,1.0,0.0,2.0,4.0,6.0,0.0,1.0,0.0,3.0,1.0,7.0,56.0,2.0,29.0
1943,2905800202,5.0,4.0,5.0,0.0,0.0,1.0,0.0,4.0,2.0,0.0,9.0,1.0,11.5,56.0,2.0,29.0
1944,2905800303,6.5,4.0,1.5,1.0,4.0,2.0,3.0,0.25,0.0,0.5,2.0,2.0,2.5,19.0,2.0,29.0
1945,2905801402,6.75,6.0,3.5,0.0,0.0,7.0,5.5,3.0,0.0,0.0,2.0,2.0,9.0,,,
1946,2905801408,4.0,6.0,9.17,2.0,11.0,10.67,7.0,1.33,0.5,1.0,0.5,1.84,7.83,,,
1947,2905801606,8.5,8.0,2.5,1.0,17.0,1.5,0.0,3.5,1.5,0.0,2.0,4.5,3.89,15.0,1.0,29.0
1948,2905801802,11.0,6.0,1.75,2.0,5.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,3.47,45.0,2.0,29.0
1949,2905802601,12.5,7.5,4.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,2.5,2.0,4.33,55.0,2.0,29.0
1950,2905802701,21.0,16.0,8.25,3.0,7.0,15.5,14.0,6.0,5.0,1.0,4.0,5.0,8.0,31.0,1.0,29.0
1951,3016700102,8.5,4.0,0.0,2.0,2.0,1.0,3.5,2.0,3.0,0.0,1.0,0.0,1.0,24.0,1.0,30.0
1952,3016700301,3.0,3.0,2.0,1.0,1.0,2.0,1.0,3.0,0.0,0.0,3.0,1.0,2.0,77.0,2.0,30.0
1953,3016700501,5.0,2.0,11.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,3.0,0.0,38.0,1.0,30.0
1954,3016700701,10.0,7.0,5.0,1.0,4.0,6.0,3.5,2.0,1.0,0.0,3.0,1.0,7.0,23.0,1.0,30.0
1955,3016700802,6.0,3.5,2.0,1.0,5.0,5.0,3.0,4.0,0.0,0.0,4.0,3.0,10.5,28.0,2.0,30.0
1956,3016701401,10.5,4.0,4.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,2.33,58.0,1.0,30.0
1957,3016701901,3.0,4.0,0.0,0.0,0.0,11.5,2.0,0.0,0.0,0.5,0.0,1.0,23.5,54.0,2.0,30.0
1958,3016702901,2.25,3.0,1.4,0.0,6.0,3.0,0.75,0.4,0.0,0.0,3.0,1.0,4.0,59.0,2.0,30.0
1959,3101700101,12.51,8.39,3.0,0.0,2.5,5.0,6.0,3.0,4.0,0.0,6.0,0.0,3.5,54.0,1.0,31.0
1960,3101700207,7.5,6.5,1.25,0.0,6.12,3.0,0.0,0.0,0.5,2.0,5.0,0.0,4.5,27.0,2.0,31.0
1961,3101700902,7.0,2.0,5.0,0.0,1.0,5.0,0.0,1.0,1.0,0.0,4.0,2.0,8.0,74.0,2.0,31.0
1962,3101701002,12.0,6.0,1.0,1.0,2.0,3.0,1.0,4.0,1.0,0.0,10.0,1.0,2.0,33.0,2.0,31.0
1963,3101701004,8.0,2.0,0.0,2.0,3.33,5.0,1.0,3.0,1.0,0.0,7.0,0.0,3.0,12.0,1.0,31.0
1964,3101701103,3.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,5.0,16.0,2.0,31.0
1965,3105003201,11.33,8.5,3.09,2.0,4.5,6.0,6.0,2.0,1.5,0.0,0.0,1.0,19.01,49.0,2.0,31.0
1966,3105003903,13.0,6.0,1.0,5.0,1.3,8.0,4.25,0.0,0.0,0.0,3.0,0.0,2.5,21.0,1.0,31.0
1967,3105003904,7.58,3.0,2.5,8.0,8.7,1.5,5.0,0.0,1.0,1.0,0.0,0.0,8.0,19.0,1.0,31.0
1968,3105005102,2.5,5.0,0.8300000000000001,5.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,2.0,31.0
1969,3105006202,6.0,2.0,6.0,0.0,1.0,5.0,4.0,0.5,1.0,0.0,0.0,4.0,3.0,71.0,2.0,31.0
1970,3105006301,13.43,1.0,0.0,4.0,3.5,1.0,2.0,0.0,1.0,0.0,5.0,0.0,4.0,27.0,2.0,31.0
1971,3105006502,8.0,3.0,1.0,3.0,2.0,4.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,46.0,2.0,31.0
1972,3105007302,3.0,2.0,1.25,0.0,5.5,0.0,0.0,1.0,0.0,2.0,2.0,1.25,0.33,46.0,2.0,31.0
1973,3202400101,10.0,3.0,1.0,1.0,3.5,2.0,1.75,1.0,0.0,0.0,8.0,3.0,4.0,41.0,1.0,32.0
1974,3202400103,4.0,4.0,5.25,2.5,5.5,1.0,5.5,0.5,0.0,0.0,6.0,2.5,1.75,,,
1975,3202400901,14.5,4.75,5.25,2.0,3.25,5.5,5.25,0.25,1.0,1.0,6.0,1.0,8.75,56.0,1.0,32.0
1976,3202400903,8.25,8.5,2.5,2.0,3.5,1.0,0.75,0.25,0.0,0.0,4.5,0.0,2.08,,,
1977,3202400904,3.25,1.0,1.58,3.0,5.0,3.33,2.25,0.25,0.0,0.0,1.0,0.33,4.33,,,
1978,3202401102,9.5,10.0,0.75,1.0,3.5,5.0,4.08,2.0,1.0,5.0,2.0,0.0,7.5,,,
1979,3202401401,2.0,2.5,2.5,0.0,0.25,3.5,4.0,0.0,0.0,0.0,1.0,1.0,8.0,82.0,1.0,32.0
1980,3202402201,5.25,3.0,4.59,1.0,5.0,4.0,4.0,1.0,0.0,0.0,1.0,1.0,5.0,76.0,1.0,32.0
1981,3202402301,7.25,7.0,4.5,1.0,4.5,1.5,3.5,0.0,0.0,0.0,3.0,3.0,7.0,56.0,1.0,32.0
1982,3202402401,13.0,4.0,3.5,2.0,4.0,7.0,6.0,1.0,1.0,0.0,5.0,1.0,8.0,44.0,1.0,32.0
1983,3202402801,15.0,4.0,2.5,0.0,0.0,2.0,0.25,1.25,0.0,0.0,5.0,2.0,6.5,,,
1984,0100100306,5.5,5.5,3.5,6.0,5.48,3.0,3.0,0.0,0.0,0.0,3.0,5.0,0.5,9.0,1.0,1.0
1985,0300300403,1.5,4.0,6.0,4.0,9.0,10.5,4.0,2.0,0.25,1.0,0.0,2.5,12.0,6.0,1.0,3.0
1986,0300300903,4.5,4.0,5.5,2.0,4.0,2.5,3.5,3.0,1.0,5.0,0.5,3.0,4.5,7.0,2.0,3.0
1987,0300301304,2.5,2.0,3.5,1.0,3.0,4.5,3.0,1.0,0.0,5.0,1.0,4.0,12.5,6.0,1.0,3.0
1988,0400300603,3.5,6.0,2.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,4.5,8.0,1.0,4.0
1989,0400301205,5.0,5.0,1.5,1.0,3.0,4.75,2.0,0.5,0.0,1.0,1.0,10.0,5.5,7.0,2.0,4.0
1990,0400301904,1.75,4.0,3.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,1.09,0.0,0.0,6.0,1.0,4.0
1991,0400302805,9.5,6.0,4.5,2.0,7.5,2.0,6.5,3.0,0.0,0.0,0.0,3.0,0.75,6.0,2.0,4.0
1992,0500201103,8.25,6.5,8.0,1.0,10.0,4.0,6.0,1.0,1.0,0.0,1.0,3.0,3.0,10.0,1.0,5.0
1993,0500201305,3.75,6.0,3.75,2.0,7.2,3.75,3.75,0.25,0.0,0.0,1.0,0.0,3.5,9.0,2.0,5.0
1994,0502501304,6.0,2.0,4.25,2.0,6.0,3.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,8.0,1.0,5.0
1995,0502502606,5.0,8.0,6.0,6.0,9.0,4.0,4.75,3.0,1.0,3.0,5.0,5.0,6.5,9.0,2.0,5.0
1996,0502502704,1.5,6.0,6.25,2.5,0.5,3.0,1.0,0.0,1.0,0.0,3.0,3.5,25.0,5.0,2.0,5.0
1997,0503500104,2.0,6.0,3.0,4.0,3.0,3.0,3.5,1.0,0.0,1.0,8.0,6.0,3.75,,,
1998,0503500706,2.0,5.2,2.5,0.0,5.83,5.0,3.5,3.0,0.0,0.0,5.0,1.0,3.5,9.0,2.0,5.0
1999,0503501003,1.5,2.0,1.75,1.0,2.5,2.0,0.66,0.5,0.0,0.0,1.5,3.0,5.33,5.0,2.0,5.0
2000,0503501503,3.0,5.0,4.0,1.0,4.0,3.0,4.0,1.0,0.0,0.0,0.0,2.0,1.0,6.0,2.0,5.0
2001,0503502203,2.5,8.0,3.5,5.0,3.0,5.0,2.66,1.6600000000000001,2.5,0.0,2.0,6.0,10.0,5.0,1.0,5.0
2002,0503502403,4.66,4.5,1.25,0.5,0.0,4.0,0.0,0.5,0.0,0.0,1.0,2.0,2.5,11.0,1.0,5.0
2003,0503502404,4.66,4.0,1.25,0.5,0.0,5.0,0.0,0.25,0.0,0.0,1.0,2.0,2.5,6.0,2.0,5.0
2004,0503503706,2.0,4.0,2.0,1.0,1.0,6.0,4.0,3.0,0.0,0.0,0.0,2.0,7.0,,,
2005,0503504303,5.0,3.0,4.75,3.0,4.25,5.0,3.0,1.0,2.0,2.0,2.0,3.0,7.5,11.0,2.0,5.0
2006,0503504704,5.0,6.0,5.5,5.0,9.25,4.0,4.0,1.2,0.5,1.0,1.0,5.0,4.0,,,
2007,0704001005,3.91,8.0,3.5,0.0,12.0,1.0,1.0,0.5,0.0,1.0,3.0,3.75,7.0,9.0,1.0,7.0
2008,0704001506,8.0,3.5,1.5,0.0,10.5,6.0,5.0,2.0,0.0,2.0,3.0,4.0,1.0,7.0,1.0,7.0
2009,0704002304,6.82,9.25,0.75,0.5,12.01,1.5,0.0,6.0,1.0,0.0,0.25,1.5,4.0,10.0,1.0,7.0
2010,0801908404,4.0,3.0,3.0,3.0,5.0,5.4,3.0,3.0,1.0,1.0,3.0,3.0,3.0,5.0,2.0,8.0
2011,0802101404,4.0,3.0,1.5,2.0,3.0,3.0,3.0,0.5,0.0,0.0,0.0,2.0,1.0,6.0,1.0,8.0
2012,0802102706,2.0,5.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.5,4.5,6.0,2.0,8.0
2013,0802103003,4.0,4.5,1.5,1.0,2.0,7.5,5.0,1.0,0.0,0.0,0.0,2.0,9.0,7.0,2.0,8.0
2014,0802301903,4.5,2.0,6.0,0.0,1.0,1.0,3.0,0.5,2.0,0.0,1.0,0.0,3.0,8.0,1.0,8.0
2015,0802302204,8.0,5.6,2.5,1.0,16.5,3.25,3.5,0.5,4.0,0.0,3.0,2.0,1.0,9.0,1.0,8.0
2016,0802302302,2.0,7.0,3.0,2.0,4.0,3.0,3.5,2.0,0.0,0.0,1.5,6.0,1.0,6.0,2.0,8.0
2017,0802303105,2.5,3.0,2.0,1.0,7.75,3.0,5.0,2.0,0.0,0.0,0.0,2.0,7.0,8.0,2.0,8.0
2018,0803701505,1.5,4.0,1.0,3.66,7.5,1.5,1.0,0.0,0.0,0.0,3.0,2.0,2.0,,,
2019,0803701703,5.25,7.66,3.25,4.0,3.0,4.5,8.5,1.32,5.0,0.0,0.8300000000000001,1.0,9.0,6.0,1.0,8.0
2020,0803702202,1.0,0.0,2.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,8.0
2021,0803703403,2.66,3.5,4.5,4.0,2.0,1.0,1.0,1.0,0.0,1.0,3.0,2.0,2.0,6.0,1.0,8.0
2022,0803706204,3.5,5.0,4.0,1.0,1.2,3.0,4.0,1.0,0.0,0.0,0.0,2.0,0.5,7.0,1.0,8.0
2023,0803706505,3.0,2.0,2.5,4.25,12.0,1.33,1.5,0.0,0.5,0.0,2.5,6.0,0.0,6.0,1.0,8.0
2024,0803708205,1.5,2.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,6.0,1.0,8.0
2025,0803708706,3.75,7.0,9.5,1.0,9.5,3.0,2.0,2.0,0.5,2.0,5.0,1.0,6.0,8.0,1.0,8.0
2026,0805200205,3.5,10.0,4.5,4.0,3.0,9.0,1.25,1.0,0.0,4.0,4.0,4.0,2.0,,,
2027,0805200604,3.75,6.0,1.25,1.0,1.0,1.0,0.75,0.5,0.0,0.0,0.0,4.0,0.0,8.0,1.0,8.0
2028,0805201004,2.75,2.0,3.5,2.0,5.0,3.0,2.0,2.0,1.0,2.0,1.0,0.0,7.0,10.0,2.0,8.0
2029,0805202803,5.75,19.0,8.5,1.67,3.0,4.0,4.0,3.5,2.5,0.0,4.0,6.5,28.5,10.0,2.0,8.0
2030,0805202804,4.75,20.0,11.5,4.0,3.0,8.0,0.5,1.0,3.0,0.0,4.0,6.5,7.5,9.0,1.0,8.0
2031,0805203306,3.0,5.0,4.5,0.0,10.0,4.5,1.0,2.0,0.0,1.0,0.0,1.0,2.0,5.0,1.0,8.0
2032,0900202706,3.5,4.0,1.25,0.0,1.25,4.08,1.0,1.25,0.0,0.0,0.0,2.0,15.0,11.0,1.0,9.0
2033,0900500204,5.75,9.0,7.75,3.0,12.27,12.17,9.33,0.5,2.5,3.0,3.0,6.75,35.0,7.0,2.0,9.0
2034,0900500606,9.0,8.0,7.5,6.0,14.5,3.0,4.0,0.5,1.0,2.0,0.0,0.0,7.0,9.0,2.0,9.0
2035,0900501103,1.6600000000000001,6.0,9.32,1.0,6.75,2.25,4.5,1.0,3.0,1.0,2.0,2.0,4.0,6.0,1.0,9.0
2036,0900503003,2.21,3.83,3.5,0.0,9.620000000000001,5.75,2.25,0.0,0.0,0.0,0.0,1.5,1.6400000000000001,5.0,2.0,9.0
2037,0900504803,2.0,3.0,6.0,2.0,2.0,5.5,4.0,0.0,0.0,6.0,0.0,4.0,5.0,9.0,1.0,9.0
2038,0900507202,1.67,6.5,2.25,0.0,6.0,8.0,4.5,0.5,3.5,0.0,0.25,1.34,6.82,7.0,2.0,9.0
2039,0900600103,5.0,12.0,7.5,4.0,11.33,4.75,5.5,1.0,1.0,0.0,2.0,4.0,4.5,5.0,1.0,9.0
2040,0900700603,4.0,11.0,4.5,1.5,4.5,14.0,5.0,0.5,0.0,0.0,1.0,6.0,8.0,6.0,1.0,9.0
