,ID,bebidas,carnes,cereales,com_rapida,dulces,frutas,lacteos,leguminosas,miscelaneos,pescado,prod_maiz,sopas,verduras,Edad,Sexo,Entidad
14255,3709811,228.0,50.0,31.0,0.0,0.0,80.0,0.0,0.0,68.0,4.0,56.0,18.0,126.0,41,1,30
14256,3709915,152.0,60.0,2.0,0.0,0.0,80.0,68.0,12.0,34.0,8.0,8.0,0.0,234.0,20,1,30
14257,3710112,57.0,30.0,17.0,0.0,0.0,16.0,17.0,0.0,17.0,0.0,0.0,6.0,54.0,76,2,30
14258,3710211,76.0,70.0,51.0,0.0,42.0,80.0,51.0,6.0,51.0,4.0,0.0,36.0,180.0,50,1,30
14259,3710313,266.0,90.0,175.0,0.0,84.0,112.0,85.0,48.0,34.0,0.0,88.0,48.0,126.0,30,1,30
14260,3710511,76.0,20.0,38.0,0.0,56.0,32.0,17.0,6.0,34.0,0.0,16.0,0.0,18.0,52,2,30
14261,3710611,38.0,40.0,34.0,0.0,0.0,16.0,17.0,0.0,51.0,12.0,0.0,24.0,90.0,51,2,30
14262,3710811,114.0,60.0,57.0,0.0,42.0,64.0,0.0,42.0,34.0,4.0,24.0,24.0,108.0,63,2,30
14263,3710911,247.0,90.0,104.0,0.0,70.0,0.0,68.0,6.0,68.0,12.0,8.0,18.0,90.0,40,2,30
14264,3710912,95.0,90.0,29.0,0.0,70.0,48.0,85.0,0.0,51.0,8.0,48.0,18.0,54.0,16,1,30
14265,3711111,76.0,90.0,72.0,0.0,28.0,0.0,85.0,36.0,68.0,0.0,16.0,12.0,18.0,49,2,30
14266,3711112,95.0,20.0,106.0,4.0,42.0,16.0,51.0,24.0,51.0,0.0,16.0,0.0,36.0,12,2,30
14267,3711212,38.0,50.0,34.0,0.0,70.0,64.0,17.0,12.0,34.0,0.0,0.0,6.0,36.0,71,2,30
14268,3711311,76.0,30.0,51.0,0.0,0.0,32.0,0.0,12.0,51.0,0.0,0.0,24.0,252.0,67,1,30
14269,3711412,152.0,80.0,85.0,0.0,0.0,64.0,68.0,12.0,34.0,0.0,0.0,30.0,360.0,44,2,30
14270,3711513,133.0,70.0,78.0,0.0,112.0,80.0,102.0,12.0,51.0,0.0,40.0,12.0,72.0,22,2,30
14271,3711514,95.0,50.0,93.0,0.0,42.0,96.0,85.0,12.0,34.0,0.0,32.0,12.0,54.0,18,1,30
14272,3711712,76.0,70.0,17.0,0.0,0.0,32.0,17.0,18.0,34.0,4.0,0.0,6.0,72.0,32,1,30
14273,3711812,95.0,30.0,44.0,0.0,56.0,48.0,68.0,12.0,51.0,0.0,40.0,12.0,54.0,69,2,30
14274,3711912,76.0,30.0,99.0,0.0,28.0,64.0,17.0,36.0,17.0,0.0,56.0,12.0,108.0,35,2,30
14275,3712112,133.0,40.0,40.0,0.0,126.0,112.0,34.0,6.0,51.0,0.0,24.0,6.0,108.0,60,2,30
14276,3712212,133.0,50.0,84.0,8.0,112.0,96.0,51.0,24.0,85.0,4.0,64.0,24.0,144.0,41,2,30
14277,3712214,133.0,30.0,67.0,8.0,126.0,128.0,51.0,12.0,51.0,0.0,64.0,6.0,108.0,16,1,30
14278,3712311,171.0,50.0,69.0,0.0,42.0,96.0,68.0,12.0,51.0,0.0,72.0,6.0,90.0,34,1,30
14279,3712412,133.0,60.0,57.0,0.0,28.0,48.0,17.0,18.0,68.0,0.0,24.0,24.0,36.0,38,2,30
14280,3712414,76.0,80.0,84.0,0.0,0.0,64.0,34.0,30.0,51.0,0.0,64.0,12.0,18.0,16,1,30
14281,3712512,171.0,50.0,36.0,4.0,84.0,112.0,0.0,24.0,34.0,0.0,8.0,6.0,198.0,51,1,30
14282,3712612,38.0,10.0,2.0,0.0,0.0,48.0,34.0,18.0,34.0,0.0,8.0,0.0,90.0,61,2,30
14283,3712613,114.0,30.0,68.0,4.0,14.0,64.0,68.0,12.0,68.0,0.0,0.0,6.0,54.0,17,2,30
14284,3712712,114.0,30.0,36.0,0.0,42.0,304.0,0.0,12.0,68.0,0.0,8.0,24.0,144.0,38,2,30
14285,3712911,152.0,40.0,152.0,0.0,14.0,32.0,51.0,18.0,51.0,8.0,64.0,30.0,72.0,59,2,30
14286,3713113,57.0,50.0,56.0,0.0,0.0,64.0,0.0,6.0,0.0,4.0,88.0,12.0,72.0,23,1,30
14287,3713313,76.0,50.0,52.0,0.0,28.0,64.0,51.0,0.0,34.0,0.0,72.0,12.0,126.0,32,1,30
14288,3713411,171.0,50.0,46.0,0.0,0.0,80.0,17.0,0.0,136.0,0.0,48.0,6.0,126.0,69,2,30
14289,3713512,57.0,40.0,68.0,4.0,56.0,32.0,17.0,24.0,51.0,0.0,0.0,12.0,180.0,48,2,30
14290,3713514,95.0,20.0,17.0,8.0,14.0,80.0,34.0,0.0,51.0,0.0,0.0,18.0,90.0,18,2,30
14291,3713612,95.0,20.0,102.0,0.0,42.0,0.0,17.0,12.0,51.0,0.0,0.0,24.0,180.0,34,2,30
14292,3713711,95.0,90.0,42.0,0.0,56.0,16.0,51.0,6.0,51.0,0.0,32.0,0.0,162.0,46,1,30
14293,3713811,38.0,110.0,16.0,0.0,0.0,32.0,68.0,12.0,68.0,16.0,64.0,0.0,72.0,37,1,30
14294,3713912,76.0,60.0,51.0,0.0,42.0,48.0,51.0,18.0,68.0,0.0,0.0,24.0,108.0,68,2,30
14295,3714312,114.0,120.0,34.0,0.0,0.0,32.0,0.0,24.0,51.0,0.0,0.0,18.0,18.0,34,2,30
14296,3714313,133.0,110.0,51.0,4.0,0.0,32.0,17.0,24.0,51.0,0.0,0.0,18.0,18.0,12,1,30
14297,3714411,19.0,30.0,53.0,4.0,42.0,96.0,51.0,12.0,68.0,0.0,8.0,6.0,72.0,56,2,30
14298,3714512,38.0,30.0,102.0,0.0,0.0,96.0,0.0,18.0,68.0,4.0,0.0,6.0,0.0,36,2,30
14299,3714513,19.0,20.0,102.0,0.0,28.0,96.0,34.0,6.0,51.0,4.0,0.0,6.0,0.0,15,1,30
14300,3714612,114.0,90.0,21.0,4.0,14.0,112.0,85.0,12.0,85.0,0.0,16.0,12.0,378.0,23,2,30
14301,3715111,133.0,40.0,85.0,0.0,0.0,48.0,51.0,12.0,68.0,0.0,0.0,18.0,36.0,73,1,30
14302,3715212,133.0,70.0,89.0,0.0,14.0,48.0,34.0,24.0,68.0,0.0,16.0,24.0,162.0,40,2,30
14303,3715214,190.0,50.0,125.0,0.0,42.0,112.0,85.0,12.0,85.0,0.0,24.0,18.0,144.0,19,1,30
14304,3715311,57.0,20.0,51.0,0.0,56.0,16.0,34.0,0.0,17.0,0.0,0.0,6.0,0.0,68,2,30
14305,3715414,76.0,60.0,99.0,4.0,84.0,80.0,85.0,24.0,68.0,4.0,56.0,18.0,90.0,16,1,30
14306,3715712,95.0,60.0,68.0,0.0,14.0,112.0,17.0,18.0,17.0,0.0,0.0,12.0,270.0,31,2,30
14307,3715812,76.0,30.0,51.0,0.0,28.0,32.0,17.0,6.0,68.0,0.0,0.0,12.0,0.0,27,2,30
14308,3716115,95.0,10.0,33.0,0.0,28.0,32.0,34.0,0.0,34.0,0.0,64.0,24.0,72.0,15,2,30
14309,3716312,76.0,80.0,42.0,0.0,28.0,64.0,17.0,0.0,68.0,4.0,32.0,24.0,108.0,49,2,30
14310,3716512,95.0,30.0,21.0,0.0,14.0,48.0,0.0,18.0,51.0,0.0,16.0,24.0,72.0,25,2,30
14311,3716611,76.0,80.0,34.0,0.0,14.0,64.0,51.0,24.0,34.0,8.0,0.0,0.0,144.0,39,2,30
14312,3716613,95.0,100.0,51.0,0.0,56.0,64.0,68.0,12.0,51.0,4.0,0.0,24.0,18.0,14,1,30
14313,3716711,76.0,40.0,2.0,0.0,28.0,48.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,84,2,30
14314,3716812,76.0,40.0,40.0,0.0,14.0,32.0,0.0,24.0,51.0,0.0,24.0,0.0,108.0,29,1,30
14315,3716912,76.0,20.0,34.0,0.0,0.0,96.0,51.0,18.0,51.0,0.0,0.0,6.0,0.0,51,2,30
14316,3717213,95.0,20.0,6.0,0.0,14.0,32.0,34.0,12.0,68.0,0.0,24.0,6.0,126.0,27,2,30
14317,3717312,76.0,20.0,34.0,0.0,0.0,0.0,0.0,12.0,51.0,16.0,0.0,0.0,18.0,30,2,30
14318,3717612,38.0,20.0,17.0,0.0,0.0,32.0,0.0,12.0,17.0,0.0,0.0,0.0,54.0,24,2,30
14319,3717722,57.0,10.0,21.0,0.0,14.0,96.0,34.0,6.0,34.0,4.0,16.0,0.0,90.0,41,2,30
14320,3717725,133.0,30.0,27.0,12.0,70.0,144.0,85.0,6.0,17.0,0.0,40.0,0.0,162.0,15,2,30
14321,3717812,76.0,60.0,6.0,0.0,0.0,32.0,17.0,18.0,85.0,8.0,24.0,12.0,36.0,57,2,30
14322,3717822,57.0,130.0,29.0,0.0,0.0,64.0,34.0,12.0,85.0,0.0,48.0,12.0,72.0,29,2,30
14323,3718111,76.0,50.0,19.0,0.0,42.0,48.0,68.0,12.0,51.0,4.0,8.0,0.0,0.0,37,1,30
14324,3718211,152.0,80.0,61.0,0.0,42.0,0.0,0.0,30.0,85.0,0.0,40.0,12.0,126.0,63,2,30
14325,3718215,228.0,70.0,74.0,4.0,112.0,128.0,34.0,12.0,68.0,0.0,24.0,18.0,126.0,14,2,30
14326,3718311,152.0,20.0,6.0,0.0,28.0,96.0,0.0,0.0,34.0,4.0,24.0,0.0,72.0,75,1,30
14327,3718413,171.0,0.0,78.0,0.0,56.0,128.0,17.0,18.0,85.0,0.0,40.0,24.0,0.0,61,2,30
14328,3718712,209.0,20.0,46.0,4.0,42.0,208.0,102.0,12.0,34.0,0.0,48.0,0.0,270.0,47,1,30
14329,3718714,266.0,40.0,33.0,4.0,28.0,48.0,51.0,24.0,102.0,0.0,64.0,18.0,18.0,19,1,30
14330,3718812,266.0,80.0,25.0,8.0,98.0,96.0,68.0,12.0,119.0,4.0,32.0,24.0,198.0,34,2,30
14331,3718814,247.0,70.0,38.0,28.0,98.0,128.0,85.0,12.0,51.0,4.0,16.0,42.0,126.0,14,1,30
14332,3718911,266.0,150.0,87.0,0.0,98.0,80.0,34.0,24.0,187.0,8.0,8.0,24.0,36.0,23,1,30
14333,3719111,95.0,100.0,93.0,8.0,56.0,96.0,119.0,12.0,51.0,12.0,32.0,24.0,108.0,39,1,30
14334,3719211,152.0,90.0,17.0,0.0,42.0,96.0,0.0,12.0,51.0,24.0,0.0,18.0,0.0,50,1,30
14335,3719213,152.0,100.0,36.0,0.0,28.0,96.0,17.0,12.0,102.0,8.0,8.0,24.0,108.0,17,1,30
14336,3719311,95.0,100.0,119.0,0.0,14.0,32.0,85.0,6.0,17.0,8.0,0.0,12.0,0.0,48,1,30
14337,3719321,133.0,40.0,34.0,0.0,70.0,0.0,102.0,0.0,51.0,0.0,0.0,6.0,0.0,26,1,30
14338,3719332,114.0,100.0,38.0,0.0,98.0,96.0,102.0,12.0,51.0,12.0,16.0,6.0,36.0,27,1,30
14339,3719413,228.0,80.0,4.0,8.0,168.0,48.0,68.0,6.0,51.0,0.0,16.0,18.0,54.0,13,2,30
14340,3719414,247.0,30.0,29.0,4.0,0.0,32.0,323.0,12.0,34.0,12.0,48.0,0.0,36.0,33,2,30
14341,3719512,38.0,50.0,87.0,0.0,0.0,32.0,0.0,0.0,51.0,8.0,8.0,18.0,36.0,25,2,30
14342,3720112,152.0,100.0,63.0,0.0,84.0,80.0,34.0,18.0,119.0,4.0,48.0,0.0,144.0,50,1,30
14343,3720312,38.0,80.0,59.0,4.0,14.0,96.0,51.0,6.0,85.0,4.0,32.0,12.0,144.0,48,2,30
14344,3720415,171.0,60.0,77.0,16.0,56.0,0.0,85.0,24.0,68.0,0.0,104.0,0.0,36.0,17,1,30
14345,3720511,76.0,40.0,19.0,12.0,14.0,96.0,51.0,12.0,51.0,0.0,8.0,12.0,72.0,74,1,30
14346,3720612,95.0,20.0,29.0,0.0,0.0,32.0,17.0,12.0,51.0,0.0,48.0,6.0,90.0,31,2,30
14347,3720712,152.0,20.0,136.0,0.0,0.0,96.0,0.0,12.0,51.0,16.0,0.0,18.0,306.0,52,2,30
14348,3720812,133.0,40.0,78.0,8.0,0.0,16.0,68.0,12.0,51.0,0.0,40.0,0.0,0.0,45,2,30
14349,3720813,171.0,20.0,10.0,8.0,98.0,48.0,17.0,24.0,51.0,0.0,40.0,12.0,90.0,15,1,30
14350,3720911,76.0,40.0,57.0,4.0,84.0,128.0,51.0,12.0,51.0,8.0,24.0,18.0,54.0,84,2,30
14351,3721113,38.0,10.0,17.0,0.0,14.0,32.0,68.0,48.0,85.0,0.0,0.0,36.0,198.0,26,2,30
14352,3721213,38.0,30.0,27.0,0.0,0.0,32.0,34.0,12.0,51.0,0.0,40.0,0.0,36.0,31,2,30
14353,3721214,38.0,40.0,0.0,0.0,14.0,64.0,17.0,12.0,51.0,0.0,0.0,0.0,0.0,13,2,30
14354,3721311,209.0,50.0,82.0,0.0,56.0,48.0,153.0,12.0,102.0,8.0,56.0,12.0,216.0,37,1,30
14355,3721313,247.0,70.0,51.0,4.0,0.0,48.0,34.0,24.0,51.0,0.0,0.0,0.0,36.0,18,1,30
14356,3721412,76.0,50.0,67.0,0.0,28.0,32.0,17.0,24.0,34.0,0.0,64.0,0.0,0.0,57,2,30
14357,3721511,95.0,110.0,85.0,0.0,14.0,112.0,34.0,36.0,85.0,4.0,0.0,12.0,126.0,50,1,30
14358,3721612,76.0,60.0,17.0,0.0,126.0,96.0,85.0,12.0,85.0,8.0,0.0,12.0,234.0,28,2,30
14359,3721712,57.0,60.0,68.0,0.0,42.0,0.0,34.0,12.0,68.0,0.0,0.0,6.0,36.0,29,2,30
14360,3721811,76.0,30.0,17.0,0.0,0.0,32.0,0.0,12.0,51.0,0.0,0.0,6.0,72.0,72,2,30
14361,3722111,76.0,90.0,53.0,0.0,70.0,48.0,68.0,6.0,34.0,0.0,8.0,12.0,108.0,78,1,31
14362,3722211,76.0,90.0,53.0,12.0,56.0,112.0,85.0,12.0,51.0,16.0,8.0,24.0,126.0,58,2,31
14363,3722512,114.0,60.0,38.0,4.0,84.0,64.0,51.0,18.0,51.0,0.0,16.0,24.0,144.0,56,2,31
14364,3723111,95.0,30.0,38.0,8.0,56.0,16.0,17.0,6.0,0.0,0.0,16.0,12.0,0.0,74,2,31
14365,3723212,76.0,40.0,17.0,4.0,28.0,112.0,34.0,18.0,68.0,0.0,0.0,18.0,162.0,32,2,31
14366,3723313,114.0,90.0,59.0,12.0,56.0,112.0,51.0,0.0,68.0,4.0,32.0,18.0,126.0,54,2,31
14367,3723411,95.0,90.0,17.0,4.0,168.0,0.0,0.0,6.0,51.0,0.0,0.0,18.0,90.0,43,2,31
14368,3723414,76.0,100.0,119.0,28.0,28.0,0.0,136.0,0.0,51.0,0.0,0.0,36.0,36.0,18,1,31
14369,3723511,95.0,90.0,46.0,16.0,42.0,112.0,34.0,18.0,85.0,0.0,48.0,12.0,36.0,34,1,31
14370,3724112,304.0,90.0,51.0,8.0,98.0,0.0,102.0,6.0,68.0,0.0,0.0,6.0,72.0,38,2,31
14371,3724113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19,1,31
14372,3725411,114.0,20.0,89.0,8.0,14.0,112.0,0.0,0.0,102.0,0.0,16.0,12.0,36.0,67,2,31
14373,3726112,247.0,60.0,38.0,12.0,14.0,48.0,0.0,6.0,68.0,0.0,16.0,0.0,18.0,61,2,31
14374,3726411,171.0,60.0,200.0,16.0,28.0,80.0,136.0,24.0,68.0,0.0,120.0,30.0,252.0,44,1,31
14375,3726413,114.0,130.0,29.0,8.0,14.0,32.0,119.0,6.0,102.0,0.0,48.0,30.0,126.0,17,2,31
14376,3726511,38.0,10.0,51.0,4.0,28.0,64.0,51.0,6.0,0.0,0.0,0.0,0.0,36.0,71,2,31
14377,3727213,133.0,70.0,23.0,12.0,98.0,32.0,34.0,0.0,17.0,0.0,24.0,18.0,54.0,24,1,31
14378,3727214,57.0,40.0,87.0,4.0,154.0,48.0,68.0,0.0,68.0,0.0,8.0,96.0,108.0,13,2,31
14379,3727311,76.0,50.0,21.0,8.0,0.0,64.0,68.0,24.0,85.0,8.0,16.0,0.0,90.0,50,1,31
14380,3727312,76.0,40.0,17.0,8.0,0.0,16.0,34.0,18.0,34.0,4.0,0.0,0.0,18.0,13,1,31
14381,3727411,19.0,80.0,34.0,4.0,14.0,32.0,51.0,0.0,17.0,0.0,0.0,6.0,72.0,70,1,31
14382,3728512,152.0,40.0,119.0,8.0,42.0,96.0,51.0,0.0,51.0,0.0,0.0,24.0,54.0,30,2,31
14383,3729211,76.0,20.0,0.0,4.0,98.0,64.0,34.0,12.0,17.0,0.0,0.0,18.0,0.0,40,1,31
14384,3729315,76.0,40.0,74.0,4.0,154.0,80.0,17.0,12.0,34.0,0.0,24.0,18.0,126.0,14,2,31
14385,3729512,0.0,50.0,23.0,4.0,70.0,64.0,51.0,0.0,68.0,0.0,24.0,12.0,108.0,89,2,31
14386,3730211,133.0,60.0,51.0,0.0,28.0,64.0,51.0,12.0,68.0,0.0,0.0,6.0,90.0,77,2,31
14387,3731211,57.0,70.0,0.0,8.0,14.0,32.0,17.0,12.0,51.0,0.0,0.0,12.0,54.0,72,1,31
14388,3731311,95.0,100.0,23.0,20.0,56.0,64.0,0.0,0.0,85.0,0.0,24.0,24.0,90.0,28,1,31
14389,3731411,76.0,100.0,29.0,16.0,70.0,32.0,17.0,18.0,68.0,0.0,48.0,18.0,108.0,51,1,31
14390,3731511,95.0,60.0,40.0,0.0,84.0,48.0,68.0,6.0,51.0,0.0,24.0,24.0,90.0,41,2,31
14391,3731513,152.0,20.0,93.0,0.0,42.0,0.0,85.0,6.0,102.0,0.0,32.0,36.0,54.0,18,1,31
14392,3732312,57.0,20.0,34.0,12.0,84.0,32.0,17.0,0.0,51.0,4.0,0.0,0.0,162.0,42,2,31
14393,3732315,19.0,80.0,17.0,20.0,28.0,16.0,17.0,0.0,17.0,4.0,0.0,0.0,72.0,12,1,31
14394,3732412,38.0,20.0,0.0,8.0,140.0,16.0,34.0,0.0,17.0,4.0,0.0,6.0,270.0,77,2,31
14395,3732511,0.0,40.0,51.0,28.0,0.0,16.0,51.0,18.0,68.0,0.0,0.0,12.0,36.0,53,1,31
14396,3733212,133.0,20.0,2.0,4.0,0.0,16.0,17.0,0.0,34.0,0.0,8.0,0.0,72.0,49,2,31
14397,3733216,152.0,40.0,17.0,20.0,56.0,32.0,102.0,6.0,51.0,16.0,0.0,0.0,36.0,18,1,31
14398,3733311,95.0,90.0,38.0,8.0,28.0,64.0,102.0,0.0,68.0,16.0,16.0,0.0,72.0,30,1,31
14399,3733412,247.0,60.0,17.0,8.0,42.0,80.0,68.0,0.0,34.0,0.0,0.0,24.0,198.0,62,2,31
14400,3734211,209.0,50.0,74.0,12.0,28.0,96.0,51.0,0.0,17.0,4.0,24.0,18.0,18.0,74,1,31
14401,3734312,114.0,40.0,4.0,4.0,0.0,64.0,85.0,36.0,34.0,0.0,16.0,6.0,216.0,71,2,31
14402,3735411,57.0,30.0,125.0,4.0,112.0,32.0,0.0,0.0,51.0,0.0,24.0,12.0,36.0,51,2,31
14403,3735413,76.0,80.0,74.0,12.0,126.0,64.0,68.0,6.0,85.0,0.0,24.0,6.0,18.0,16,2,31
14404,3735512,76.0,50.0,16.0,12.0,42.0,48.0,68.0,0.0,51.0,0.0,64.0,30.0,36.0,32,2,31
14405,3735513,76.0,120.0,59.0,16.0,140.0,32.0,34.0,0.0,85.0,0.0,32.0,24.0,18.0,15,2,31
14406,3736411,171.0,10.0,0.0,4.0,28.0,48.0,51.0,6.0,85.0,0.0,0.0,6.0,126.0,45,1,31
14407,3737111,95.0,90.0,38.0,0.0,0.0,0.0,85.0,0.0,85.0,0.0,16.0,6.0,144.0,44,1,31
14408,3738312,114.0,70.0,17.0,12.0,84.0,48.0,102.0,6.0,34.0,8.0,0.0,12.0,234.0,55,2,31
14409,3738412,57.0,30.0,40.0,4.0,70.0,48.0,51.0,6.0,68.0,4.0,24.0,18.0,108.0,34,2,31
14410,3738514,95.0,70.0,0.0,8.0,14.0,16.0,34.0,0.0,68.0,12.0,0.0,0.0,144.0,28,2,31
14411,3739112,57.0,30.0,69.0,8.0,42.0,64.0,68.0,12.0,51.0,8.0,72.0,24.0,72.0,63,2,31
14412,3739311,0.0,140.0,59.0,4.0,168.0,16.0,34.0,18.0,51.0,8.0,32.0,30.0,54.0,53,1,31
14413,3740313,76.0,40.0,78.0,16.0,28.0,32.0,51.0,0.0,102.0,8.0,40.0,0.0,90.0,17,2,31
14414,3740412,171.0,20.0,21.0,24.0,42.0,16.0,34.0,0.0,68.0,16.0,16.0,0.0,54.0,23,2,31
14415,3740414,0.0,20.0,17.0,4.0,28.0,0.0,34.0,0.0,0.0,16.0,0.0,0.0,0.0,18,1,31
14416,3741113,57.0,20.0,87.0,4.0,0.0,48.0,17.0,6.0,51.0,0.0,8.0,18.0,54.0,92,1,31
14417,3744111,19.0,30.0,119.0,4.0,42.0,48.0,119.0,6.0,51.0,8.0,0.0,0.0,144.0,65,1,31
14418,3744113,57.0,120.0,8.0,4.0,28.0,64.0,51.0,0.0,68.0,0.0,32.0,6.0,108.0,18,1,31
14419,3744311,133.0,70.0,97.0,4.0,0.0,176.0,85.0,0.0,85.0,0.0,48.0,0.0,108.0,62,1,31
14420,3744412,95.0,70.0,38.0,8.0,112.0,176.0,85.0,0.0,51.0,4.0,16.0,0.0,126.0,63,2,31
14421,3745212,133.0,50.0,0.0,0.0,70.0,48.0,34.0,0.0,34.0,0.0,0.0,0.0,72.0,94,2,31
14422,3745511,76.0,50.0,131.0,24.0,0.0,32.0,51.0,12.0,170.0,0.0,48.0,0.0,216.0,60,1,31
14423,3746211,0.0,60.0,278.0,24.0,140.0,48.0,85.0,24.0,34.0,0.0,24.0,0.0,162.0,53,2,31
14424,3746311,133.0,90.0,93.0,4.0,182.0,32.0,85.0,0.0,170.0,36.0,32.0,54.0,162.0,23,1,31
14425,3746512,76.0,50.0,89.0,4.0,0.0,32.0,34.0,6.0,68.0,4.0,16.0,6.0,72.0,59,2,31
14426,3747111,95.0,30.0,23.0,0.0,14.0,64.0,68.0,12.0,0.0,0.0,24.0,12.0,72.0,75,2,31
14427,3747211,95.0,100.0,157.0,4.0,56.0,160.0,51.0,0.0,34.0,0.0,16.0,18.0,144.0,65,2,31
14428,3747411,19.0,20.0,63.0,4.0,28.0,64.0,34.0,6.0,17.0,0.0,48.0,24.0,36.0,93,1,31
14429,3747512,57.0,20.0,4.0,4.0,98.0,48.0,17.0,6.0,68.0,0.0,16.0,0.0,18.0,51,2,31
14430,3747513,57.0,40.0,21.0,0.0,14.0,16.0,85.0,6.0,51.0,0.0,16.0,6.0,72.0,16,2,31
14431,3749211,38.0,130.0,178.0,20.0,42.0,32.0,204.0,18.0,136.0,0.0,32.0,0.0,108.0,33,1,31
14432,3749213,19.0,80.0,85.0,4.0,154.0,0.0,51.0,6.0,51.0,4.0,0.0,0.0,144.0,15,2,31
14433,3749411,133.0,30.0,19.0,0.0,42.0,80.0,0.0,12.0,68.0,0.0,8.0,0.0,144.0,58,1,31
14434,3750114,95.0,60.0,244.0,0.0,168.0,96.0,85.0,0.0,51.0,16.0,24.0,6.0,180.0,20,2,31
14435,3750115,0.0,30.0,70.0,8.0,42.0,80.0,51.0,0.0,34.0,0.0,8.0,0.0,198.0,14,2,31
14436,3750311,95.0,80.0,59.0,4.0,14.0,16.0,102.0,6.0,85.0,0.0,32.0,12.0,90.0,72,2,31
14437,3750412,76.0,40.0,21.0,0.0,42.0,64.0,51.0,0.0,34.0,0.0,16.0,12.0,54.0,49,2,31
14438,3750414,95.0,40.0,44.0,8.0,154.0,0.0,0.0,0.0,17.0,0.0,40.0,6.0,18.0,13,1,31
14439,3750511,171.0,40.0,68.0,4.0,70.0,144.0,68.0,6.0,34.0,32.0,0.0,6.0,288.0,46,2,31
14440,3751112,171.0,80.0,110.0,8.0,70.0,64.0,68.0,0.0,51.0,0.0,32.0,6.0,288.0,47,2,3
14441,3751112,171.0,80.0,110.0,8.0,70.0,64.0,68.0,0.0,51.0,0.0,32.0,6.0,288.0,64,2,31
14442,3751211,133.0,30.0,23.0,4.0,28.0,64.0,51.0,0.0,34.0,16.0,24.0,6.0,144.0,47,2,31
14443,3751311,133.0,10.0,29.0,8.0,42.0,80.0,0.0,24.0,153.0,0.0,48.0,12.0,108.0,48,2,31
14444,3751312,19.0,40.0,38.0,0.0,84.0,80.0,68.0,6.0,68.0,0.0,16.0,6.0,54.0,56,2,3
14445,3751314,114.0,10.0,68.0,16.0,112.0,48.0,51.0,18.0,68.0,0.0,0.0,12.0,54.0,13,2,31
14446,3751413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,1,31
14447,3751414,38.0,40.0,68.0,4.0,84.0,48.0,51.0,12.0,136.0,8.0,0.0,12.0,108.0,19,1,31
14448,3751511,76.0,50.0,91.0,12.0,0.0,96.0,51.0,24.0,51.0,0.0,24.0,0.0,108.0,52,2,31
14449,3751711,76.0,60.0,21.0,4.0,14.0,80.0,34.0,0.0,0.0,8.0,16.0,0.0,144.0,63,2,3
14450,3751811,38.0,40.0,59.0,8.0,56.0,80.0,51.0,12.0,119.0,16.0,32.0,6.0,108.0,37,2,3
14451,3751912,19.0,20.0,4.0,0.0,14.0,64.0,34.0,0.0,17.0,0.0,16.0,12.0,72.0,51,2,3
14452,3752012,76.0,30.0,89.0,4.0,56.0,64.0,17.0,12.0,85.0,8.0,16.0,12.0,126.0,49,2,3
14453,3752013,38.0,60.0,2.0,4.0,154.0,32.0,68.0,12.0,51.0,8.0,8.0,6.0,36.0,12,1,3
14454,3752112,19.0,40.0,99.0,12.0,14.0,32.0,51.0,0.0,17.0,0.0,56.0,0.0,18.0,42,2,31
14455,3752413,57.0,60.0,72.0,4.0,84.0,48.0,51.0,12.0,51.0,0.0,16.0,0.0,144.0,24,2,31
14456,3752511,95.0,50.0,25.0,12.0,0.0,0.0,17.0,0.0,34.0,0.0,32.0,12.0,0.0,54,2,31
14457,3752517,95.0,60.0,17.0,24.0,0.0,16.0,51.0,0.0,34.0,4.0,0.0,0.0,90.0,13,2,31
14458,3753211,114.0,30.0,17.0,4.0,28.0,64.0,51.0,12.0,51.0,16.0,0.0,6.0,342.0,23,2,31
14459,3753512,190.0,50.0,34.0,8.0,28.0,64.0,51.0,6.0,136.0,0.0,0.0,6.0,126.0,72,1,31
14460,3753514,228.0,120.0,0.0,20.0,0.0,0.0,34.0,0.0,34.0,0.0,0.0,0.0,90.0,19,1,31
14461,3754312,152.0,70.0,174.0,32.0,14.0,80.0,51.0,30.0,68.0,4.0,16.0,24.0,36.0,25,1,31
14462,3754411,0.0,20.0,34.0,4.0,28.0,32.0,17.0,6.0,51.0,4.0,0.0,6.0,0.0,77,2,31
14463,3755111,19.0,60.0,127.0,12.0,168.0,16.0,34.0,6.0,85.0,0.0,32.0,12.0,108.0,37,1,31
14464,3755412,114.0,20.0,36.0,0.0,42.0,64.0,68.0,0.0,51.0,0.0,8.0,0.0,126.0,40,1,31
14465,3755415,57.0,40.0,212.0,4.0,56.0,80.0,34.0,12.0,34.0,0.0,32.0,6.0,54.0,13,2,31
14466,3755513,95.0,60.0,223.0,4.0,42.0,96.0,51.0,6.0,51.0,4.0,8.0,12.0,162.0,39,2,31
14467,3756211,76.0,70.0,38.0,4.0,28.0,112.0,51.0,6.0,51.0,20.0,16.0,6.0,144.0,49,2,31
14468,3756213,95.0,100.0,10.0,4.0,56.0,160.0,85.0,0.0,17.0,24.0,40.0,6.0,108.0,19,1,31
